Name,Ingredients,Instructions
Tasty Biscuits Without the Guilt,"['2 14 cups Bisquick baking mix', '23 cup hot sauce']","['heat oven to 450.', 'mix ingreadents until soft dough forms.', 'Drop biscuit mixture onto a baking sheet covered with parchment paper.', 'Bake for about ten minuits.', 'Serve.']"
"Those ""Fancy Schmancy"" Green Beans","['1 lb fresh green beans (or frozen)', '2 ounces prosciutto, chopped', '2 teaspoons minced garlic', '1 tablespoon olive oil', '14 cup vegetable broth', 'salt and pepper']","['Combine olive oil and garlic in a medium saucepan over medium heat.', 'Add prosciutto and cook for 3 minutes.', 'Add green beans and continue cooking for 2 minutes.', 'Add broth, lower heat and cook for 5-7 minutes, or until beans are cooked to desired tenderness.', 'Add salt and pepper to taste.']"
Creamy Chicken and Scalloped Potatoes,"['4 cups potatoes', '3 tablespoons butter', '3 tablespoons flour', '1 12 cups milk', '12 teaspoon salt', '18 teaspoon cayenne pepper', '1 cup sharp cheddar cheese', '12 cup sharp cheddar cheese', '1 tablespoon paprika', '1 12 lbs chicken breasts', '3 tablespoons bacon', '1 carrot', '1 head of broccoli', '34 cup onion']","['Prep:.', 'Cook about 2 strips of bacon first, cool, then chop into bits, or use your favorite bacon bits.', 'Slice potatoes thinly as though for scalloped potatos.', 'Slice the carrot the same thickness as the potatos.', 'Chop boneless skinless chicken into bits sized pieces.', 'Chop the broccoli into bite sized pieces.', 'Chop 1 medium onion, or use about 3/4 cup of chopped onion.', 'Cook:.', 'In a small sauce pan, melt butter and blend in flour.', 'Let sit for a minute.', 'Add all of cold milk, stirring with a whisk.', 'Season with salt and cayenne.', 'Cook sauce on low until smooth and boiling, stirring occasionally with a whisk.', 'Reduce heat and stir in cheese.', 'Place a half of the sliced potatoes, carrot, chicken and broccoli in a lightly greased one quart casserole dish.', 'Pour half of cheese sauce over this mixture.', 'Repeat with second layer of both items above, pouring remaining cheese mixture over after all items are placed inside.', 'Sprinkle the remaining cheese on top.', ""Top with some paprika for color, don't over do, just sprinkle it."", 'Bake uncovered for about 1 hour at 350F.']"
"Black Bean Brownies (Low-Sat Fat, Low-Sugar, Low-Carb)","['1 (15 1/2 ounce) canno salt added black beans, rinsed and drained', '34 cup egg substitute', '3 tablespoons canola oil', '12 cup cocoa powder', '1 pinch salt', '1 teaspoon vanilla extract', '12 cup Splenda sugar substitute', '1 teaspoon instant coffee granules (optional)']","['Preheat oven to 350.', 'Spray an 8x8 square baking dish with cooking spray.', 'Combine the black beans, egg substitute, canola oil, cocoa powder, salt, vanilla extract, Splenda and instant coffee granules (if using) in a blender; blend until smooth.', 'Pour the mixture into the prepared dish.', ""At this point, you can also sprinkle chocolate chips over the top of the mixture, if you're not watching your calories."", 'Bake in the preheated oven until the top is dry and the edges start to pull away from the side of the pan, about 30 minutes.', ""I've also noticed that the texture gets better after being refrigerated.""]"
Easy Raisin Bran Muffins,"['1 12 cups crushed Raisin Bran cereal', '1 cup buttermilk', '13 cup oil', '1 egg', '1 cup flour', '1 teaspoon baking soda', '1 teaspoon baking powder', '1 teaspoon vanilla', '12 teaspoon salt', '12 teaspoon cinnamon', '23 cup packed brown sugar', '12 cup raisins', '1 cup chopped apple', 'nuts (optional)']","['Heat oven to 400.', 'Mix all ingredients.', 'Fill 12 greased muffin cups with mixture.', 'Bake for about 17 minutes.']"
Arby's Apple Turnovers Recipe,"['1 pkt puff pastry sheets', '4 lrg cooking apples', '1/2 c. sugar', '1 Tbsp. cornstarch', '1 tsp lemon juice', '1/4 tsp grnd cinnamon', ""1/2 c. confectioners' sugar"", '1 Tbsp. water']","['Peel, core and slice apples.', 'In medium saucepan over low heat, cook apples with sugar, cornstarch, lemon juice and cinnamon, stirring frequently, till apples are tender.', 'Chill till cold.', 'Thaw pastry sheets at room temperature 20 min.', 'Preheat oven to 400 degrees.', 'Unfold pastry on lightly floured surface.', 'Roll each sheet into a 12-inch square and cut into four 6-inch squares.', 'Place 1/4 c. apple mix in center of each square.', 'Brush edges with water.', 'Fold to create triangles, seal edges firmly with a fork.', 'Place on 2 baking sheets.', 'Bake 25 min or possibly till golden brown.', 'Cold on wire rack.', ""Sugar drizzle: In small bowl, mix together confectioners' sugar and water."", 'With spoon, drizzle on turnover, allow to set before serving.', 'This recipe yields 8 servings.']"
Spanish Flounder,"['2 lbs flounder fillets', '1 garlic clove, minced', '2 medium tomatoes, thinly sliced', '2 tablespoons parsley', '12 small cucumber, thinly sliced', '1 tablespoon white wine', '14 cup onion, chopped', '2 tablespoons lemon juice', '14 cup green pepper, chopped', '12 teaspoon marjoram', '2 tablespoons butter or 2 tablespoons margarine']","['Place fish fillets in a non-stick or greased baking dish.', 'Arrange tomato and cucumber slices on top.', 'In a saucepan, cook onion, green pepper, and minced garlic in butter until onion is tender, but not brown.', 'Remove from heat.', 'Stir in parsley, wine, lemon juice, and marjoram.', 'Spoon over fish.', 'Bake in 375F oven for about 25 minutes, or until fish flakes easily when tested with a fork.', 'Serve with wild rice.']"
The Easiest Posole Ever!!!!!!!!!!,"['3 cups cooked pork (shredded or cubed, use more or less if you like and you can also use chicken instead or both)', '8 cups water', '7 chicken bouillon cubes (or whatever kind you like)', '1 chipotle bouillon cube', '2 (15 ounce) cans enchilada sauce', '1 (4 ounce) canof mild diced chilies', '2 (15 1/2 ounce) cans white hominy', '1 teaspoon chili powder', 'shredded cabbage', 'lime', 'onion']","['Cook pork (I cooked it in the crock pot the day before and shredded it and then put one can of enchilada sauce on it and put it in the fridge over night).', 'Heat water and add bouillon cubes.', 'Add pork, hominy, other can of enchilada sauce, can of chilis, and chili powder.', 'Bring to a boil', 'Turn down to med low heat and simmer for about an hour or so.']"
Beef Stroganoff,"['1-1/2 lbs (.7 kg). round steak', '1/4 cup (60 ml) flour', 'pepper, to taste', '1/4 cup (60 ml) butter', '1/2 cup (125 ml) chopped onion', '4 oz (112 grm). sliced mushrooms, drained', '1 can beef broth', '1 cup (225 ml) sour cream', 'cooked noodles or rice']","['Cut round steak into 1/4 inch strips.', 'Combine flour and pepper and coat steak.', 'Heat skillet then add butter.', 'When melted, add beef strips and brown quickly on both sides.', 'Add mushrooms and onion:cook 3 to 4 minutes until lightly brown.', 'Add broth and cook one hour.', 'Stir in sour cream.', 'Cook over low heat 5 minutes.', 'Serve over cooked noodles or rice.']"
Pecan Pie,"['Apple Pie1 prepared -inch pie shell, uncooked', '1 3/4 cups pecan pieces', '4 eggs, beaten', '1/2 cup sugar', '1/2 cup light brown sugar', ""1/4 cup Steen's 100 percent Pure Cane Syrup"", '1/4 cup light corn syrup', '1/2 teaspoon vanilla extract', 'Pinch of salt', '1/2 stick butter, softened', '1 tablespoon flour', '2 scoops Vanilla Bean Ice Cream', '1 cup chocolate sauce in squeeze bottle', 'Whipped cream in pastry bag', 'Fresh mint sprigs', 'Powdered sugar in shaker']","['Preheat the oven to 375 degrees F. Spread the pecans evenly on the bottom of the pie shell.', 'In a mixing bowl, whisk the eggs, sugar, brown sugar, cane syrup, vanilla, salt, butter, and flour, together.', 'Mix well.', 'Pour the mixture over the pecans.', 'Bake for about 1 hour, or until the filling sets.', 'Remove the pie from the oven and allow to cool for 10 minutes before slicing.', 'Place a piece of the pie in the center of the plate.', 'Garnish with ice cream, chocolate sauce, whipped cream, mint sprigs, and powdered sugar.']"
Em's Mac n' Cheese,"['6 tablespoons unsalted butter', '1/2 pound elbow macaroni', '6 tablespoons all-purpose flour', '3 cups whole milk', '1 teaspoon salt', '1/4 teaspoon ground black pepper', 'Pinch cayenne', '2 1/2 cups grated Cheddar (about 6 ounces)', '1/2 cup fine bread crumbs', '1 teaspoon Essence, recipe follows', '2 1/2 tablespoons paprika', '2 tablespoons salt', '2 tablespoons garlic powder', '1 tablespoon black pepper', '1 tablespoon onion powder', '1 tablespoon cayenne pepper', '1 tablespoon dried leaf oregano', '1 tablespoon dried thyme']","['Preheat the oven to 350 degrees F. Butter a 2-quart baking dish with 1 tablespoon of the butter and set aside.', 'Bring a large pot of salted water to a boil.', 'Add the macaroni and cook until al dente, about 10 minutes.', 'Drain in a colander and rinse under cold running water.', 'Drain well.', 'Melt the remaining 5 tablespoons butter in a heavy 3-quart saucepan over medium heat.', 'Add the flour, and stirring constantly with a wooden spoon, cook over medium heat for 3 to 4 minutes, being careful not to let the flour brown.', 'Using a whisk, add the milk in a steady stream and cook, whisking constantly, until thick and smooth, 4 minutes.', 'Remove from the heat.', 'Add the salt, pepper, cayenne, and 2 cups of the cheese, and stir well.', 'Add the noodles and stir well.', 'Pour into the prepared dish.', 'In a mixing bowl, combine the remaining 1/2 cup of cheese with the bread crumbs and Essence.', 'Sprinkle evenly over the macaroni and bake until golden brown and bubbly, about 25 minutes.', 'Remove from the oven and let rest for 5 minutes before serving.', 'Combine all ingredients thoroughly and store in an airtight jar or container.', 'Yield: about 2/3 cup', 'Recipe from ""New New Orleans Cooking"", by Emeril Lagasse and Jessie Tirsch.', 'Published by William Morrow, 1993.']"
Salsa Mexicana,"['4 cups fresh tomatoes (peeled, or use canned Italian plum tomatoes)', '14 cup green chili, finely chopped', '14 cup wine vinegar', '2 garlic cloves, minced', '2 tablespoons vegetable oil', '2 tablespoons parsley, finely chopped', '2 teaspoons basil, finely chopped', '1 teaspoon thyme', '1 teaspoon oregano', 'salt', 'pepper']","['Chop the tomatoes and combine with the remaining ingredients.', 'Chill.', 'Serve with any suitable Mexican or Tex-Mex dish.']"
Pear Crisp with Hand-Churned Vanilla Ice Cream,"['2 cups whole milk', '2 cups heavy cream', '6 egg yolks', '3/4 cup sugar', '1/2 teaspoon vanilla extract', '1/2 cup all-purpose flour', '1/4 cup dark brown sugar', '1 tablespoon granulated sugar', '1/4 teaspoon ground cinnamon', '1 pinch ground nutmeg', '4 tablespoons butter, cut up', '6 ripe pears, peeled, cored and sliced', '2 tablespoons apple juice concentrate', 'Equipment: 2-quart baking dish; old-fashioned hand-crank ice cream machine']","['Ice Cream: Heat the milk and cream until scalded then turn off the heat.', 'In a bowl whisk together the yolks and sugar; then temper the yolks with the hot cream mixture.', 'Return to the heat and cook carefully stirring constantly until thickened and is 180 degrees F. Immediately pour the custard through a fine strainer into a bowl in an ice bath.', 'Chill.', 'Whisk in the vanilla extract.', 'Turn in a hand crank ice cream machine with ice and rock or kosher salt and keep frozen.', 'Make the Crisp: Preheat the oven to 400 degrees F.', 'In a bowl, stir together the flour, sugars, cinnamon, and nutmeg.', 'Using a pastry blender or the paddle attachment of an electric mixer, mix in the butter to make a crumbly, sandy mixture.', 'Peel, core, and thickly slice the pears and put them in a deep, buttered 2-quart baking dish.', '(The pears should be at least 2 1/2 inches deep in the pan; add more if necessary.)', 'Drizzle the apple juice concentrate over the fruit and sprinkle the topping over the pears.', 'Bake for 30 minutes, until pears are tender and topping is lightly browned.']"
Says Coconut Layer Cake with Seven-Minute Frosting,"['1 1/2 cups canola oil', '3 cups sugar', '6 large eggs', '2 teaspoons pure vanilla extract', '3 3/4 cups all-purpose flour', '1 tablespoon baking powder', '1/2 teaspoon kosher salt', '1 1/2 cups milk', '2 1/4 cups sugar', '4 large egg whites', '1/4 cup light corn syrup', '1/4 cup water', '1/4 teaspoon kosher salt', '1/4 teaspoon cream of tartar', '1 teaspoon pure vanilla extract', '4 cups sweetened flaked coconut']","['Preheat the oven to 350F.', 'Lightly grease and flour three 8- or 9-inch cake pans.', 'Have all the ingredients at room temperature before you begin.', 'Place the canola oil in a large bowl and beat with an electric mixer on high speed; add the sugar and beat until light and fluffy.', 'Add the eggs one at a time, beating well and scraping down the sides of the bowl after each addition.', 'Add the vanilla and stir to combine.', 'Combine the flour, baking powder, and salt in a separate bowl and stir to mix.', 'Add the flour mixture to the oil mixture in thirds, alternating with the milk and beginning and ending with the flour mixture, stopping to scrape down the bowl several times and stirring just until all is incorporated.', 'Do not overmix.', 'Divide the batter evenly between the prepared pans, filling each about halfway, and bake for 30 to 35 minutes, or until the cakes are springy to the touch and a wooden skewer inserted in the center comes out clean.', 'Remove the cakes from the oven and let cool in the pans for about 15 minutes.', 'Run a small knife around the edges of the pans before turning the cakes out onto baking racks to cool completely before frosting.', 'Do not start the frosting until the cakes are completely cooled.', 'Place the sugar, egg whites, corn syrup, water, salt, and cream of tartar in a double boiler set over simmering water over low heat and beat with a handheld electric mixer on low speed for about 1 minute, until the mixture is frothy.', 'Increase the speed to high and beat for 5 to 7 minutes more, until the mixture becomes glossy, triples in volume, and forms soft peaks.', 'Remove from the heat, add the vanilla, and continue to beat for about 2 minutes longer, until the mixture becomes thick.', 'Once the cakes have cooled completely, use a long serrated knife to slice off the rounded top portion of each cake to make a flat, even surface.', 'Discard the trimmings.', 'Place one layer, cut side down, on a large plate or cake stand.', 'Spread evenly with a quarter of the frosting and sprinkle with about 1 cup of the coconut.', 'Repeat with the second and third layers.', 'Spread the top and sides of the cake with the remaining frosting and sprinkle with the remaining coconut.', 'Slice and serve.', 'Give this tropical cake a pina colada twist by brushing each layer with a mix of equal parts pineapple juice and rum or coconut milk before frosting and sprinkling 1/4 cup crushed pineapple along with the coconut between each layer and on top of the cake.', 'For a really delicious pineapple cake, use pineapple in place of the coconut.', 'In a pinch, you can make your own baking powder with just a few simple pantry items.', 'For every teaspoon of baking powder needed, just mix 1/2 teaspoon cream of tartar, 1/4 teaspoon baking soda, and 1/4 teaspoon cornstarch.', 'Because the baking soda will begin to react upon mixing, plan to use your homemade baking powder right away; it will not keep.']"
Vegetable Two-Grain Casserole,"['1 (18 7/8 ounce) canready-to-serve lentil soup (vegetarian)', '1 (15 ounce) can black beans, rinsed and drained', '1 cup small fresh mushrooms, quartered', '1 cup sliced carrot', '1 cup frozen whole kernel corn', '12 cup pearl barley', '13 cup bulgur', '14 cup chopped onion', '12 teaspoon black pepper (or to taste)', '14 teaspoon salt (or to taste)', '12 cup water', '12 cup shredded cheddar cheese']","['In a mixing bowl, combine the first 10 ingredients; stir in the water.', 'Transfer mixture to an ungreased 2-quart casserole.', 'Bake, covered, at 350 for 1 hour, 15 minutes or until the barley and bulgur are tender, stirring twice.', 'Stir again; sprinkle with cheese.', 'Cover and let stand about 5 minutes or until cheese is melted.']"
New Zealand Pavlova,"['3 egg whites', '13 cup superfine sugar', '1 teaspoon distilled white vinegar', '1 tablespoon boiling water', '2 cups heavy whipping cream', ""14 cup confectioners' sugar"", '1 teaspoon vanilla extract', '1 cup sliced kiwi fruit', '1 cup sliced strawberry', '1 cup passion fruit']","['Preheat oven to 475 degrees F (245 degrees C).', 'Cover a baking sheet with foil, and spray lightly with cooking spray.', 'In a large (chilled and copper if possible)bowl, beat the egg whites to form stiff peaks.', 'Add white sugar slowly, and continue beating.', 'When egg whites are very stiff, add vinegar and boiling water.', 'Continue beating until glossy surface is beginning to fade, and mixture is very stiff.', 'Pile meringue onto prepared baking sheet and shape into a circle 1 1/2 inches thick.', 'Form a slight dip in the center, and make the sides slightly higher.', 'Place meringue in the oven, shut the door, and turn the heat off.', 'Leave in the oven for one hour.', 'Check the texture of the meringue; it should be hard with no soft spots.', 'If soft in the center, heat oven to 250 F (120 degrees C).', 'Place meringue back into the oven, and turn off the heat.', 'Cool when done.', 'Transfer onto a serving platter.', 'Whip the cream until just stiff.', ""Beat in vanilla and confectioners' sugar."", 'Pile the whipped cream onto the meringue.', 'Arrange the fruit on top of the whipped cream, and serve.']"
Parsnip Custard,"['1 1/4 pounds parsnips, peeled and cut crosswise into thick slices', '3 large eggs, lightly beaten', '1 cup milk', '1/2 cup heavy cream', '1 3/4 teaspoons kosher salt', '1/4 teaspoon freshly ground pepper']","['Preheat the oven to 325.', 'Lightly butter ten 1/4-cup ramekins or an 8-by-12-inch glass baking dish.', 'In a medium saucepan, steam the parsnips until very tender, about 25 minutes.', 'Transfer the parsnips to a food processor and puree.', 'Strain the puree through a coarse sieve into a medium bowl.', 'Whisk in the eggs, milk, cream, salt and pepper.', 'Strain the custard through a fine sieve and pour it into the ramekins or the baking dish.', 'Set the ramekins or the baking dish in a large roasting pan and carefully pour in enough hot water to reach halfway up the sides of the ramekins or the baking dish.', 'Cover the pan loosely with foil.', 'Bake for 45 minutes for the ramekins and 1 hour for the baking dish, or until the custards are just set.']"
Spicy Saffron Potato Salad,"['1 1/2 pounds small Yukon gold potatoes, halved', 'Salt', 'Pinch saffron', '1/2 teaspoon turmeric', '1/2 to 3/4 cup chicken stock', '1 cup frozen peas', '1 red chile pepper, thinly sliced', '1 small bunch thin scallions, chopped or sliced on an angle', '1 teaspoon each mustard seeds, cumin and coriander', '1 lemon, juiced', '3 tablespoons extra-virgin olive oil']","['Bring a large pot of salted water to a boil over medium heat.', 'Add the potatoes and cook until tender, 12 to 15 minutes.', 'Meanwhile add saffron and turmeric to small pot with chicken stock and bring to a boil, over medium heat.', 'Reduce the heat and simmer to reduce the stock by half, about 10 minutes.', 'Put the peas in a bowl with the chile pepper and the scallions and allow the peas to defrost.', 'While the stock reduces, toast the seeds, over medium-low heat, in a small skillet until fragrant, about 2 minutes.', ""(Cook's Note: I use seeds or cumin and coriander because I keep them on hand for marinades."", 'You can substitute 1/2 teaspoon ground spice of each if you prefer.)', 'Drain the potatoes well and add them to the bowl with the peas.', 'Pour in the stock while the potatoes are hot.', 'Sprinkle with the seeds and dress with the lemon juice and extra-virgin olive oil, 3 turns of the bowl.', 'Toss to combine, season with salt, to taste, and serve.']"
Beer Dip,"['16 ounces cream cheese, softened', '1 (1 1/2 ounce) package Hidden Valley Ranch dip (the salad dressing mix is different)', '1 (12 ounce) bottlebass ale', '2 cups shredded sharp cheddar cheese, the packaged shreds are better']","['By hand or using a mixer, mix the cream cheese until smooth.', 'Add the dip mix and about half a bottle of Bass.', 'Mix together.', 'Stir in cheddar cheese.', ""Taste - the flavors won't be combined, but add more beer to taste."", 'Let sit for at least a half hour to combine the flavors, best overnight.', 'If the consistency is too goopy, put in the freezer for about a half an hour and then move to the fridge.']"
Chocolate Chess Pie,"['2 bars Or Squares Of Good Semisweet Chocolate', '3 Tablespoons Butter', '3 whole Eggs', '1- 1/2 cup Sugar', '5 Tablespoons Evaporated Milk', '1 teaspoon Vanilla', '1 whole 9 Inch Pie Crust', '1 cup Whipping Cream', '13 cups Powdered Sugar', '13 teaspoons Cinnamon']","['Melt butter and chocolate.', 'Mix eggs and sugar with the melted butter and chocolate.', 'Add evaporated milk and vanilla.', 'Mix well and pour into the unbaked crust.', 'Bake at 400 degrees for 15 minutes, then reduce heat to 300 to 325 degrees and bake for about 25 minutes more or until filling is set.', 'Cool completely.', 'The one ingredient that makes a difference in this recipe is the quality of the chocolate.', 'Beat cream, powdered sugar, and cinnamon till peaks form.', 'Serve on top or alongside slices of pie.']"
Strawberry Sherbet,"['2 cups Sliced Strawberries', '6 Tablespoons Sugar', '1- 1/2 cup Low Fat Milk', '1/4 cups Plain Fat Free Yogurt', '3 Tablespoons Chambord', '1 Tablespoon Fresh Lemon Juice']","['Combine strawberries and sugar in a blender or food processor; process until smooth.', 'Add milk and yogurt; process until combined.', 'Add Chambord and lemon juice; pulse to mix.', 'Chill mixture for at least 1 hour in the refrigerator before pouring into frozen cylinder of ice cream maker; freeze according to manufacturers instructions.', 'Spoon mixture into a freezer-safe container and place in the freezer for another hour or until firm.', 'Makes about 4 1/2 cups.']"
Baked Chicken Wings,"['1/2 cups Soy Sauce', '1 cup Light Brown Sugar, Lightly Packed', '10 cloves Garlic, Minced', '1 teaspoon Cracked Black Pepper', '40 whole Chicken Wing Pieces (wings And Drummies), Cleaned And Patted Dry']","['You can tell by my picture that I like to leave the wing tip on.', 'Some people chop that off, but me, I personally like that part, as do others.', 'Begin by mixing all ingredients, excluding the chicken, in a mixing bowl.', 'Mix until your sugar gets as best dissolved as it can.', 'Add the chicken into a large, sealable plastic bag.', 'Pour the marinade into the bag, seal, and move that marinade throughout all of the chicken pieces.', 'Place in the refrigerator for at least 4 hours, preferably overnight.', 'Preheat oven to 400 degrees F.', 'Line a large baking sheet with parchment paper.', 'Use 2 baking sheets if you have to.', 'Place the chicken onto the baking sheet, and place in the preheated oven for 1 1/2 hours.', 'Turn once after around 1 hour.', 'After 1 1/2 hours, turn off the oven, and let them sit in there for another 15 minutes.', 'Remove from the oven, and plate.', 'I plated these for the party, then went back to the kitchen to finish up some shrimp egg rolls.', 'I returned minutes later to nothing but a bowl of bones!', 'These chicken wings do end up with a bit of a caramelized exterior which provides a nice crunch, but shortly after, they just fall off the bone.', 'Sweet and garlicky with a candy-like texture is how I can describe them, and when they disappear within minutes, well, you know they are good.', 'Hope you enjoy.']"
Stuffed Veal Breast,"['1 garlic clove, sliced in half', '1 egg', '12 cup white wine', '3 tablespoons white wine', 'kosher salt & freshly ground black pepper', '12 teaspoon nutmeg, freshly grated', '2 tablespoons fresh parsley, chopped (heaping)', '1 tablespoon breadcrumbs, freshly grated (heaping)', '12 lb italian sweet sausage, removed from their casings (I use flavored chicken sausages such as spiced apple)', 'breast of veal, with a pocket cut into it by the butcher', '5 slices bacon or 5 slices pancetta', '1 shallot, sliced thick', '5 -6 cups veal broth or 5 -6 cups chicken broth']","['Preheat oven to 275F; rub the inside of a mixing bowl with the garlic, then chop it and add to the bowl.', 'Stir in egg, 3 tablespoons wine, salt, pepper, and nutmeg; mix in parsley, bread crumbs, and sausage.', 'Stuff the pocket of the veal breast, gently pressing it into the corners; truss pocket closed with small skewers.', 'Lay the bacon or pancetta in the bottom of your braising pan, cover with shallot, and lay the veal on top; cover, and cook on the stove top, on low heat, until the bacon sweats and the shallot softens, about 15 minutes.', 'Add 1/2 cup of wine and bring to a simmer; let reduce until their is just a film of liquid remaining in the pan.', 'Add 1/2 cup broth and reduce again; add in remaining broth to just cover 3/4 of the meat.', 'Cover pan with parchment paper, then the lid, and place in oven until fork tender, about 2 hours.', 'Remove lid and parchment, then baste meat with pan juices to form a glaze; return to oven for 5 minutes, then repeat.', 'Remove from oven and let cool in liquid; slice and serve warm with cooking juices (can also be chilled and served cold).']"
Warming Muesli,"['4 14 cups steel cut oats', '1 34 cups old fashioned oats', '1 cup flax seed', '1 cup sweetened coconut', '1 cup pine nuts', '12 cup walnuts', '1 cup unsalted sunflower seeds', '2 cups dried dates, chopped', '1 cup dried cranberries', 'blackberry', 'cherries', 'soymilk']","['Mix dry ingredients and put in air tight container.', 'Serve with soy milk, topped with fresh fruit of your choice.', 'Soak muslei in the soy milk for 10-20 minutes before serving.']"
Calzone (Bread Machine),"['1 14 cups water', '1 teaspoon salt', '12 teaspoon oregano', '12 teaspoon basil', '12 teaspoon garlic powder', '3 cups bread flour', '1 teaspoon powdered milk', '1 12 tablespoons white sugar', '2 teaspoons active dry yeast', '34 cup pizza sauce', '4 ounces pepperoni, chopped', '1 14 cups shredded mozzarella cheese', '2 tablespoons butter, melted']","['Place water, salt, basil, oregano, garlic powder, bread flour, dry milk, sugar, and yeast in the pan of the bread machine in the order suggested by the manufacturer.', 'Select Dough cycle.', 'After cycle ends, roll out dough on a lightly floured surface, shaping into a 16 x 10 inch rectangle.', 'Transfer to a lightly greased cookie sheet.', 'In a small bowl, mix together chopped pepperoni and mozzarella.', 'Spoon pizza sauce in a stripe down the center of dough lengthwise; add sausage and cheese filling.', 'Make diagonal cuts 1 1/2 inches apart down each side, cutting within a 1/2 inch of the filling.', 'Criss cross strips over filling, sealing with water.', 'Brush top with melted butter.', 'You can just fold over the sides without cutting the strips to make this process easier.', 'It will taste just as good, but not look as nice.', 'Be sure to seal the edges well.', 'Bake at 350 degrees F (175 degrees C) for 35 to 45 minutes.']"
The Best Tuna Sandwich,"['2 (12 ounce) cansof solid albacore tuna (in water)', '1 small green bell pepper (finely diced)', '1 small red bell pepper (finely diced)', '1 small onion (finely diced)', '1 celery (finely diced)', '2 medium sized dill pickles (finely diced)', '4 tablespoons mayonnaise (heaping, use a regular kitchen tablespoon)']","['Drain tuna very well and add to large bowl', 'dice all of the above very small as indicated and add to tuna.', 'I add about 3 -4 heaping kitchen sized tablespoons of Mayo into the tuna you may have to add a little more or a little less based on your preference', 'add a few shakes of black pepper and salt (opt).', 'Chill in airtight container in fridge.', 'The longer you let it chill, the better the flavor.', 'This can be served on pretty much any kind of bread.', 'My personal favorite, onion rolls or seedless rye!', 'Hope you enjoy & agree this is one of the best Tuna Sandwiches!']"
Fish and Potato Chowder,"['1 lb fish fillet (no bones)', '2 cups red potatoes (small dice)', '1 stalk celery (thin sliced)', '2 cups onions (small dice)', '3 -4 garlic cloves (minced fine)', '5 green onions (sliced thin)', '4 -5 cups water', '1 chicken stock cube', '2 cups milk', '18 cup butter', '2 tablespoons plain flour', '2 tablespoons oil', '14 cup sour cream', '12 teaspoon black pepper', '12 teaspoon sea salt', '1 tablespoon cajun seasoning', '12 teaspoon turmeric', '12 teaspoon garlic powder', '14 teaspoon cayenne', '2 bay leaves', '14 teaspoon nutmeg', '1 tablespoon parsley (minced )']","['In a med size pot, bring the 5 cups of water up to a boil, add the stock cube and the potatoes and cook for about 10 - 15 mins until potatoes are done.', 'Keep warm.', 'In a larger stock pot, melt the butter, add the olive oil, and saute the onions, garlic, celery and green onions all together.', 'Add the bay leave and all the spices.', 'Cook for about 10 mins or until onions are softened.', 'Add the flour and stir for about 5 - 6 mins until flour starts to brown a bit.', 'Now bring the potatoes and stock water up to temp again and pour into the other pot with the veggies.', ""Stir well to dissolve the flour roux you've made."", 'Bring up to a boil and add the milk and sour cream, stirring well to dissolve the sour cream.', 'Now add the fish which has been diced into small bite sized pieces, stir well.', 'Turn down to MED, cover, and let cook for about an hour, stirring occasionally to insure its not scorching and sticking to the bottom of the pot.', 'Dish out and enjoy.', 'I like serving this with some old fashioned saltine crackers and a little hot sauce.', ""This is an amazing soup I'd like for you to try."", 'As for fish to use, you can use catfish, cod, flounder, talapia, or haddock, all very mild and tasty.']"
Turkey Burgers,"['1 lb turkey breast, chopped roughly or 1 lb ground turkey', '1 onion, finely chopped', '1 tablespoon fresh thyme, chopped', '1 tablespoon fresh parsley, chopped', '1 apple, peeled and grated (squeeze out excess juice)', '2 ounces white breadcrumbs', '1 teaspoon Worcestershire sauce', '1 chicken stock cube, dissolved in', '1 12 tablespoons boiling water', '2 ounces plain flour', '2 eggs, beaten lightly', '3 ounces white breadcrumbs', 'vegetable oil, for frying']","['Mix together the turkey, onion, herbs and apple.', 'Chop for a few seconds in a food processor.', 'Return the mixture to a large bowl and stir in the breadcrumbs, stock and Worcestershire sauce and season to taste.', 'Using your hands form the mixture into 12 burgers.', 'Dip the burgers in the flour, then in the egg and coat with the breadcrumbs.', 'Heat the vegetable oil in a frying pan and saute the burgers for about 4 minutes on each side or until golden and cooked through.']"
